"zip","city","state","latitude","longitude","timezone","dst"
"07650","Palisades Park","NJ","40.845742","-73.99479","-5","1"
"07652","Paramus","NJ","40.947107","-74.07047","-5","1"
"07653","Paramus","NJ","40.948054","-74.083231","-5","1"
"07656","Park Ridge","NJ","41.034672","-74.04065","-5","1"
"07657","Ridgefield","NJ","40.832421","-74.00399","-5","1"
"07660","Ridgefield Park","NJ","40.856749","-74.02278","-5","1"
"07661","River Edge","NJ","40.927579","-74.03739","-5","1"
"07662","Rochelle Park","NJ","40.906553","-74.07797","-5","1"
"07663","Saddle Brook","NJ","40.904131","-74.09474","-5","1"
"07666","Teaneck","NJ","40.890964","-74.01115","-5","1"
"07670","Tenafly","NJ","40.92169","-73.96482","-5","1"
"07675","Westwood","NJ","40.99904","-74.03291","-5","1"
"07676","Ho-Ho-Kus","NJ","40.989508","-74.061302","-5","1"
"07677","Woodcliff Lake","NJ","41.025101","-74.059762","-5","1"
"07688","Teaneck","NJ","40.948054","-74.083231","-5","1"
"07701","Red Bank","NJ","40.352953","-74.07703","-5","1"
"07702","Shrewsbury","NJ","40.329128","-74.06315","-5","1"
"07703","Fort Monmouth","NJ","40.309121","-74.0486","-5","1"
"07704","Fair Haven","NJ","40.360581","-74.03738","-5","1"
"07709","Allenhurst","NJ","40.302718","-74.24928","-5","1"
"07710","Adelphia","NJ","40.302718","-74.24928","-5","1"
"07711","Allenhurst","NJ","40.236916","-74.0069","-5","1"
"07712","Asbury Park","NJ","40.232713","-74.03143","-5","1"
"07715","Belmar","NJ","40.302718","-74.24928","-5","1"
"07716","Atlantic Highlands","NJ","40.407958","-74.03483","-5","1"
"07717","Avon By The Sea","NJ","40.191809","-74.01688","-5","1"
"07718","Belford","NJ","40.415902","-74.08689","-5","1"
"07719","Belmar","NJ","40.175357","-74.04694","-5","1"
"07720","Bradley Beach","NJ","40.202113","-74.01353","-5","1"
"07721","Cliffwood","NJ","40.435961","-74.23734","-5","1"
"07722","Colts Neck","NJ","40.300226","-74.18306","-5","1"
"07723","Deal","NJ","40.250104","-74.00153","-5","1"
"07724","Eatontown","NJ","40.301979","-74.06889","-5","1"
"07726","Englishtown","NJ","40.294244","-74.34213","-5","1"
"07727","Farmingdale","NJ","40.205367","-74.15767","-5","1"
"07728","Freehold","NJ","40.241036","-74.27629","-5","1"
"07730","Hazlet","NJ","40.423298","-74.179","-5","1"
"07731","Howell","NJ","40.146597","-74.20815","-5","1"
"07732","Highlands","NJ","40.404474","-73.9904","-5","1"
"07733","Holmdel","NJ","40.384832","-74.17194","-5","1"
"07734","Keansburg","NJ","40.444407","-74.13298","-5","1"
"07735","Keyport","NJ","40.439714","-74.19374","-5","1"
"07737","Leonardo","NJ","40.416772","-74.06058","-5","1"
"07738","Lincroft","NJ","40.337374","-74.12059","-5","1"
"07739","Little Silver","NJ","40.33517","-74.04059","-5","1"
"07740","Long Branch","NJ","40.297932","-73.99097","-5","1"
"07746","Marlboro","NJ","40.316876","-74.26112","-5","1"
"07747","Matawan","NJ","40.411102","-74.23767","-5","1"
"07748","Middletown","NJ","40.410213","-74.11718","-5","1"
"07750","Monmouth Beach","NJ","40.332877","-73.97986","-5","1"
"07751","Morganville","NJ","40.361014","-74.26595","-5","1"
"07752","Navesink","NJ","40.402277","-74.027285","-5","1"
"07753","Neptune","NJ","40.208945","-74.05261","-5","1"
"07754","Neptune","NJ","40.302718","-74.24928","-5","1"
"07755","Oakhurst","NJ","40.263575","-74.02176","-5","1"
"07756","Ocean Grove","NJ","40.211982","-74.00916","-5","1"
"07757","Oceanport","NJ","40.318115","-74.01239","-5","1"
"07758","Port Monmouth","NJ","40.427561","-74.1069","-5","1"
"07760","Rumson","NJ","40.369145","-73.99576","-5","1"
"07762","Spring Lake","NJ","40.153024","-74.03372","-5","1"
"07763","Tennent","NJ","40.302718","-74.24928","-5","1"
"07764","West Long Branch","NJ","40.289985","-74.01671","-5","1"
"07765","Wickatunk","NJ","40.302718","-74.24928","-5","1"
"07777","Holmdel","NJ","40.302718","-74.24928","-5","1"
"07799","Eatontown","NJ","40.302718","-74.24928","-5","1"
"07801","Dover","NJ","40.889166","-74.55462","-5","1"
"07802","Dover","NJ","40.867331","-74.578269","-5","1"
"07803","Mine Hill","NJ","40.878785","-74.60098","-5","1"
"07806","Picatinny Arsenal","NJ","40.867331","-74.578269","-5","1"
"07819","Hardyston","NJ","41.162053","-74.580886","-5","1"
"07820","Allamuchy","NJ","40.869648","-74.849661","-5","1"
"07821","Andover","NJ","40.966308","-74.74298","-5","1"
"07822","Augusta","NJ","41.139545","-74.6993","-5","1"
"07823","Belvidere","NJ","40.82383","-75.04585","-5","1"
"07825","Blairstown","NJ","40.96035","-74.96243","-5","1"
"07826","Branchville","NJ","41.177457","-74.75904","-5","1"
"07827","Montague","NJ","41.300062","-74.76058","-5","1"
"07828","Budd Lake","NJ","40.878198","-74.73875","-5","1"
"07829","Buttzville","NJ","40.84335","-74.985914","-5","1"
"07830","Califon","NJ","40.723778","-74.81866","-5","1"
"07831","Changewater","NJ","40.739382","-74.944756","-5","1"
"07832","Columbia","NJ","40.92976","-75.06193","-5","1"
"07833","Delaware","NJ","40.895451","-75.06752","-5","1"
"07834","Denville","NJ","40.886149","-74.48704","-5","1"
"07836","Flanders","NJ","40.84405","-74.70134","-5","1"
"07837","Glasser","NJ","41.12831","-74.678956","-5","1"
"07838","Great Meadows","NJ","40.886474","-74.90089","-5","1"
"07839","Greendell","NJ","41.12831","-74.678956","-5","1"
"07840","Hackettstown","NJ","40.861748","-74.83054","-5","1"
"07841","Great Meadows-Vienna","NJ","40.863567","-74.869538","-5","1"
"07842","Hibernia","NJ","40.940301","-74.49617","-5","1"
"07843","Hopatcong","NJ","40.937206","-74.66147","-5","1"
"07844","Hope","NJ","40.919658","-74.984628","-5","1"
"07845","Ironia","NJ","40.867331","-74.578269","-5","1"
"07846","Johnsonburg","NJ","40.966266","-74.87979","-5","1"
"07847","Kenvil","NJ","40.88038","-74.62009","-5","1"
"07848","Lafayette","NJ","41.094159","-74.69036","-5","1"
"07849","Lake Hopatcong","NJ","40.963959","-74.61414","-5","1"
"07850","Landing","NJ","40.908198","-74.65749","-5","1"
"07851","Layton","NJ","41.172968","-74.88301","-5","1"
"07852","Ledgewood","NJ","40.876349","-74.65769","-5","1"
"07853","Long Valley","NJ","40.788599","-74.78295","-5","1"
"07855","Middleville","NJ","41.12831","-74.678956","-5","1"
"07856","Mount Arlington","NJ","40.919498","-74.63559","-5","1"
"07857","Netcong","NJ","40.897398","-74.70301","-5","1"
"07860","Newton","NJ","41.0714","-74.80199","-5","1"
"07863","Oxford","NJ","40.815107","-74.96802","-5","1"
"07865","Port Murray","NJ","40.783175","-74.90934","-5","1"
"07866","Rockaway","NJ","40.926798","-74.50624","-5","1"
"07869","Randolph","NJ","40.847649","-74.5748","-5","1"
"07870","Schooleys Mountain","NJ","40.810362","-74.819318","-5","1"
"07871","Sparta","NJ","41.035384","-74.63557","-5","1"
"07874","Stanhope","NJ","40.917054","-74.71053","-5","1"
"07875","Stillwater","NJ","41.043858","-74.871981","-5","1"
"07876","Succasunna","NJ","40.855549","-74.65251","-5","1"
"07877","Swartswood","NJ","41.10289","-74.850759","-5","1"
"07878","Mount Tabor","NJ","40.872866","-74.47843","-5","1"
"07879","Tranquility","NJ","40.955934","-74.788108","-5","1"
"07880","Vienna","NJ","40.864844","-74.897002","-5","1"
"07881","Wallpack Center","NJ","41.125646","-74.917711","-5","1"
"07882","Washington","NJ","40.753753","-74.99617","-5","1"
"07885","Wharton","NJ","40.913298","-74.58246","-5","1"
"07890","Branchville","NJ","41.12831","-74.678956","-5","1"
"07901","Summit","NJ","40.714501","-74.3633","-5","1"
"07902","Summit","NJ","40.665651","-74.299692","-5","1"
"07919","Hardyston","NJ","41.152239","-74.581948","-5","1"
"07920","Basking Ridge","NJ","40.6789","-74.57039","-5","1"
"07921","Bedminster","NJ","40.652301","-74.653","-5","1"
"07922","Berkeley Heights","NJ","40.675112","-74.43459","-5","1"
"07924","Bernardsville","NJ","40.72344","-74.57753","-5","1"
"07926","Brookside","NJ","40.800353","-74.571785","-5","1"
"07927","Cedar Knolls","NJ","40.821149","-74.45121","-5","1"
"07928","Chatham","NJ","40.7332","-74.39736","-5","1"
"07930","Chester","NJ","40.786549","-74.68799","-5","1"
"07931","Far Hills","NJ","40.696601","-74.63781","-5","1"
"07932","Florham Park","NJ","40.77835","-74.39009","-5","1"
"07933","Gillette","NJ","40.683934","-74.47079","-5","1"
"07934","Gladstone","NJ","40.72265","-74.67432","-5","1"
"07935","Green Village","NJ","40.739333","-74.45631","-5","1"
"07936","East Hanover","NJ","40.820012","-74.36474","-5","1"
"07938","Liberty Corner","NJ","40.655399","-74.586151","-5","1"
"07939","Lyons","NJ","40.566553","-74.599801","-5","1"
"07940","Madison","NJ","40.75875","-74.41609","-5","1"
"07945","Mendham","NJ","40.782767","-74.59529","-5","1"
"07946","Millington","NJ","40.672823","-74.52011","-5","1"
"07950","Morris Plains","NJ","40.842399","-74.48223","-5","1"
"07952","Bernardsville","NJ","40.733863","-74.585653","-5","1"
"07960","Morristown","NJ","40.79215","-74.48559","-5","1"
"07961","Morristown","NJ","40.77975","-74.442797","-5","1"
"07962","Morristown","NJ","40.867331","-74.578269","-5","1"
"07963","Morristown","NJ","40.867331","-74.578269","-5","1"
"07969","Watchung","NJ","40.631652","-74.454547","-5","1"
"07970","Mount Freedom","NJ","40.813281","-74.57267","-5","1"
"07974","New Providence","NJ","40.698268","-74.40225","-5","1"
"07976","New Vernon","NJ","40.733739","-74.48851","-5","1"
"07977","Peapack","NJ","40.707505","-74.65657","-5","1"
"07978","Pluckemin","NJ","40.642491","-74.639597","-5","1"
"07979","Pottersville","NJ","40.713675","-74.72465","-5","1"
"07980","Stirling","NJ","40.672968","-74.49171","-5","1"
"07981","Whippany","NJ","40.821482","-74.42648","-5","1"
"07983","Whippany","NJ","40.867331","-74.578269","-5","1"
"07997","Peapack and Gladstone","NJ","40.728195","-74.665549","-5","1"
"07999","Whippany","NJ","40.867331","-74.578269","-5","1"
"08001","Alloway","NJ","39.559426","-75.3631","-5","1"
"08002","Cherry Hill","NJ","39.932279","-75.02266","-5","1"
"08003","Cherry Hill","NJ","39.879713","-74.9719","-5","1"
"08004","Atco","NJ","39.769357","-74.87264","-5","1"
"08005","Barnegat","NJ","39.759581","-74.27398","-5","1"
"08006","Barnegat Light","NJ","39.75196","-74.11074","-5","1"
"08007","Barrington","NJ","39.868013","-75.05424","-5","1"
"08008","Beach Haven","NJ","39.614596","-74.2005","-5","1"
"08009","Berlin","NJ","39.779582","-74.9365","-5","1"
"08010","Beverly","NJ","40.058211","-74.91404","-5","1"
"08011","Birmingham","NJ","39.978635","-74.71323","-5","1"
"08012","Blackwood","NJ","39.784614","-75.05678","-5","1"
"08014","Bridgeport","NJ","39.803646","-75.34421","-5","1"
"08015","Browns Mills","NJ","39.960596","-74.5606","-5","1"
"08016","Burlington","NJ","40.06834","-74.84463","-5","1"
"08017","Elwood-Magnolia","NJ","39.574175","-74.719502","-5","1"
"08018","Cedar Brook","NJ","39.80237","-74.938259","-5","1"
"08019","Chatsworth","NJ","39.777314","-74.5354","-5","1"
"08020","Clarksboro","NJ","39.800958","-75.2211","-5","1"
"08021","Clementon","NJ","39.810485","-74.99574","-5","1"
"08022","Columbus","NJ","40.079952","-74.70684","-5","1"
"08023","Deepwater","NJ","39.683577","-75.48932","-5","1"
"08025","Ewan","NJ","39.701526","-75.162903","-5","1"
"08026","Gibbsboro","NJ","39.833847","-74.96899","-5","1"
"08027","Gibbstown","NJ","39.824159","-75.28187","-5","1"
"08028","Glassboro","NJ","39.700008","-75.11951","-5","1"
"08029","Glendora","NJ","39.840463","-75.0687","-5","1"
"08030","Gloucester City","NJ","39.891113","-75.11836","-5","1"
"08031","Bellmawr","NJ","39.867013","-75.09162","-5","1"
"08032","Grenloch","NJ","39.781264","-75.0609","-5","1"
"08033","Haddonfield","NJ","39.895213","-75.04019","-5","1"
"08034","Cherry Hill","NJ","39.908613","-74.99951","-5","1"
"08035","Haddon Heights","NJ","39.87913","-75.06599","-5","1"
"08036","Hainesport","NJ","39.985662","-74.83044","-5","1"
"08037","Hammonton","NJ","39.625291","-74.77705","-5","1"
"08038","Hancocks Bridge","NJ","39.481009","-75.50618","-5","1"
"08039","Harrisonville","NJ","39.685445","-75.2669","-5","1"
"08041","Jobstown","NJ","40.038339","-74.6806","-5","1"
"08042","Juliustown","NJ","40.018503","-74.66656","-5","1"
"08043","Voorhees","NJ","39.851969","-74.96128","-5","1"
"08045","Lawnside","NJ","39.866513","-75.03197","-5","1"
"08046","Willingboro","NJ","40.029011","-74.88257","-5","1"
"08048","Lumberton","NJ","39.967013","-74.80666","-5","1"
"08049","Magnolia","NJ","39.85478","-75.03671","-5","1"
"08050","Manahawkin","NJ","39.707575","-74.25933","-5","1"
"08051","Mantua","NJ","39.785785","-75.17761","-5","1"
"08052","Maple Shade","NJ","39.952212","-74.99464","-5","1"
"08053","Marlton","NJ","39.88488","-74.90416","-5","1"
"08054","Mount Laurel","NJ","39.949446","-74.90342","-5","1"
"08055","Medford","NJ","39.865272","-74.8185","-5","1"
"08056","Mickleton","NJ","39.785219","-75.25304","-5","1"
"08057","Moorestown","NJ","39.968962","-74.9489","-5","1"
"08059","Mount Ephraim","NJ","39.884263","-75.0923","-5","1"
"08060","Mount Holly","NJ","39.991562","-74.79747","-5","1"
"08061","Mount Royal","NJ","39.807684","-75.20496","-5","1"
"08062","Mullica Hill","NJ","39.716939","-75.21987","-5","1"
"08063","National Park","NJ","39.867158","-75.1802","-5","1"
"08064","New Lisbon","NJ","39.961921","-74.63687","-5","1"
"08065","Palmyra","NJ","40.00278","-75.02626","-5","1"
"08066","Paulsboro","NJ","39.833156","-75.23773","-5","1"
"08067","Pedricktown","NJ","39.740353","-75.41262","-5","1"
"08068","Pemberton","NJ","39.961183","-74.66266","-5","1"
"08069","Penns Grove","NJ","39.712593","-75.46906","-5","1"
"08070","Pennsville","NJ","39.645377","-75.51923","-5","1"
"08071","Pitman","NJ","39.730964","-75.13009","-5","1"
"08072","Quinton","NJ","39.546172","-75.41367","-5","1"
"08073","Rancocas","NJ","40.010461","-74.86762","-5","1"
"08074","Richwood","NJ","39.716194","-75.17326","-5","1"
"08075","Riverside","NJ","40.029361","-74.9541","-5","1"
"08076","Riverton","NJ","39.862433","-74.725079","-5","1"
"08077","Riverton","NJ","39.997379","-74.99805","-5","1"
"08078","Runnemede","NJ","39.850013","-75.0767","-5","1"
"08079","Salem","NJ","39.549912","-75.43943","-5","1"
"08080","Sewell","NJ","39.74953","-75.10637","-5","1"
"08081","Sicklerville","NJ","39.741385","-74.99035","-5","1"
"08083","Somerdale","NJ","39.842613","-75.02496","-5","1"
"08084","Stratford","NJ","39.829014","-75.01371","-5","1"
"08085","Swedesboro","NJ","39.753088","-75.32687","-5","1"
"08086","Thorofare","NJ","39.849156","-75.18159","-5","1"
"08087","Tuckerton","NJ","39.59899","-74.36573","-5","1"
"08088","Vincentown","NJ","39.871699","-74.70528","-5","1"
"08089","Waterford Works","NJ","39.722622","-74.8503","-5","1"
"08090","Wenonah","NJ","39.799347","-75.15202","-5","1"
"08091","West Berlin","NJ","39.807695","-74.93392","-5","1"
"08092","West Creek","NJ","39.658781","-74.28673","-5","1"
"08093","Westville","NJ","39.861413","-75.13284","-5","1"
"08094","Williamstown","NJ","39.647598","-74.95927","-5","1"
"08095","Winslow","NJ","39.656976","-74.86043","-5","1"
"08096","Woodbury","NJ","39.830313","-75.13221","-5","1"
"08097","Woodbury Heights","NJ","39.816063","-75.15321","-5","1"
"08098","Woodstown","NJ","39.637838","-75.32396","-5","1"
"08099","Bellmawr","NJ","39.779179","-74.962071","-5","1"
"08101","Camden","NJ","39.80237","-74.938259","-5","1"
"08102","Camden","NJ","39.949579","-75.118","-5","1"
"08103","Camden","NJ","39.936179","-75.11513","-5","1"
"08104","Camden","NJ","39.918663","-75.10976","-5","1"
"08105","Camden","NJ","39.949812","-75.08616","-5","1"
"08106","Audubon","NJ","39.892213","-75.07212","-5","1"
"08107","Oaklyn","NJ","39.908163","-75.08618","-5","1"
"08108","Collingswood","NJ","39.915263","-75.06401","-5","1"
"08109","Merchantville","NJ","39.949979","-75.05024","-5","1"
"08110","Pennsauken","NJ","39.966812","-75.05681","-5","1"
"08201","Absecon","NJ","39.457517","-74.50914","-5","1"
"08202","Avalon","NJ","39.092928","-74.72688","-5","1"
"08203","Brigantine","NJ","39.401801","-74.38017","-5","1"
"08204","Cape May","NJ","38.963652","-74.92319","-5","1"
"08205","Absecon","NJ","39.471263","-74.502457","-5","1"
"08210","Cape May Court House","NJ","39.081754","-74.83658","-5","1"
"08212","Cape May Point","NJ","38.936896","-74.96526","-5","1"
"08213","Cologne","NJ","39.509208","-74.608557","-5","1"
"08214","Dennisville","NJ","39.056521","-74.816619","-5","1"
"08215","Egg Harbor City","NJ","39.548049","-74.62171","-5","1"
"08217","Elwood","NJ","39.575273","-74.72103","-5","1"
"08218","Goshen","NJ","39.056521","-74.816619","-5","1"
"08219","Green Creek","NJ","39.056521","-74.816619","-5","1"
"08220","Leeds Point","NJ","39.509208","-74.608557","-5","1"
"08221","Linwood","NJ","39.348616","-74.57387","-5","1"
"08223","Marmora","NJ","39.264412","-74.64986","-5","1"
"08224","New Gretna","NJ","39.595957","-74.45628","-5","1"
"08225","Northfield","NJ","39.370083","-74.55211","-5","1"
"08226","Ocean City","NJ","39.265371","-74.59381","-5","1"
"08227","Bass River","NJ","39.588665","-74.466214","-5","1"
"08230","Ocean View","NJ","39.20877","-74.70438","-5","1"
"08231","Oceanville","NJ","39.509208","-74.608557","-5","1"
"08232","Pleasantville","NJ","39.394616","-74.52212","-5","1"
"08234","Egg Harbor Township","NJ","39.398172","-74.59667","-5","1"
"08237","Maurice River","NJ","39.258089","-74.974344","-5","1"
"08240","Pomona","NJ","39.487717","-74.554334","-5","1"
"08241","Port Republic","NJ","39.527903","-74.4917","-5","1"
"08242","Rio Grande","NJ","39.017837","-74.87515","-5","1"
"08243","Sea Isle City","NJ","39.145755","-74.69865","-5","1"
"08244","Somers Point","NJ","39.319901","-74.5999","-5","1"
"08245","South Dennis","NJ","39.176208","-74.81723","-5","1"
"08246","South Seaville","NJ","39.056521","-74.816619","-5","1"
"08247","Stone Harbor","NJ","39.051289","-74.76204","-5","1"
"08248","Strathmere","NJ","39.197394","-74.65699","-5","1"
"08250","Tuckahoe","NJ","39.056521","-74.816619","-5","1"
"08251","Villas","NJ","39.022256","-74.93616","-5","1"
"08252","Whitesboro","NJ","39.037404","-74.85749","-5","1"
"08253","Shiloh","NJ","39.458714","-75.298235","-5","1"
"08260","Wildwood","NJ","38.987556","-74.822","-5","1"
"08270","Woodbine","NJ","39.275059","-74.80041","-5","1"
"08283","Sea Isle City","NJ","39.16076","-74.696498","-5","1"
"08302","Bridgeton","NJ","39.445164","-75.24215","-5","1"
"08310","Buena","NJ","39.522686","-74.89684","-5","1"
"08311","Cedarville","NJ","39.337205","-75.18577","-5","1"
"08312","Clayton","NJ","39.655964","-75.08736","-5","1"
"08313","Deerfield Street","NJ","39.530314","-75.22901","-5","1"
"08314","Delmont","NJ","39.219301","-74.94016","-5","1"
"08315","Dividing Creek","NJ","39.273214","-75.095025","-5","1"
"08316","Dorchester","NJ","39.274714","-74.97546","-5","1"
"08317","Dorothy","NJ","39.406518","-74.82706","-5","1"
"08318","Elmer","NJ","39.553504","-75.16843","-5","1"
"08319","Estell Manor","NJ","39.376099","-74.81456","-5","1"
"08320","Fairton","NJ","39.379906","-75.221681","-5","1"
"08321","Fortescue","NJ","39.239649","-75.17225","-5","1"
"08322","Franklinville","NJ","39.618222","-75.0618","-5","1"
"08323","Greenwich","NJ","39.402763","-75.3574","-5","1"
"08324","Heislerville","NJ","39.218484","-74.99001","-5","1"
"08326","Landisville","NJ","39.524179","-74.9385","-5","1"
"08327","Leesburg","NJ","39.254836","-74.97767","-5","1"
"08328","Malaga","NJ","39.572449","-75.0543","-5","1"
"08329","Mauricetown","NJ","39.285464","-74.99687","-5","1"
"08330","Mays Landing","NJ","39.478771","-74.7581","-5","1"
"08332","Millville","NJ","39.379382","-75.03923","-5","1"
"08334","Downe","NJ","39.241686","-75.17465","-5","1"
"08340","Milmay","NJ","39.437265","-74.87926","-5","1"
"08341","Minotola","NJ","39.517539","-74.94972","-5","1"
"08342","Mizpah","NJ","39.50208","-74.833469","-5","1"
"08343","Monroeville","NJ","39.633964","-75.15643","-5","1"
"08344","Newfield","NJ","39.562763","-75.00955","-5","1"
"08345","Newport","NJ","39.28341","-75.15464","-5","1"
"08346","Newtonville","NJ","39.562719","-74.85853","-5","1"
"08347","Norma","NJ","39.499765","-75.082022","-5","1"
"08348","Port Elizabeth","NJ","39.314084","-74.97889","-5","1"
"08349","Port Norris","NJ","39.25682","-75.06683","-5","1"
"08350","Richland","NJ","39.490774","-74.87045","-5","1"
"08352","Rosenhayn","NJ","39.475565","-75.12933","-5","1"
"08353","Shiloh","NJ","39.458114","-75.29761","-5","1"
"08360","Vineland","NJ","39.492265","-75.01887","-5","1"
"08361","Vineland","NJ","39.464582","-74.96994","-5","1"
"08362","Vineland","NJ","39.271264","-75.027671","-5","1"
"08370","Riverside","NJ","39.862433","-74.725079","-5","1"
"08401","Atlantic City","NJ","39.364966","-74.43903","-5","1"
"08402","Margate City","NJ","39.329416","-74.50661","-5","1"
"08403","Longport","NJ","39.314766","-74.52675","-5","1"
"08404","Atlantic City","NJ","39.509208","-74.608557","-5","1"
"08405","Atlantic City","NJ","39.509208","-74.608557","-5","1"
"08406","Ventnor City","NJ","39.342299","-74.48192","-5","1"
"08501","Allentown","NJ","40.164556","-74.57785","-5","1"
"08502","Belle Mead","NJ","40.460137","-74.63592","-5","1"
"08504","Blawenburg","NJ","40.425369","-74.668753","-5","1"
"08505","Bordentown","NJ","40.132784","-74.71778","-5","1"
"08510","Clarksburg","NJ","40.18238","-74.42134","-5","1"
"08511","Cookstown","NJ","40.050128","-74.55611","-5","1"
"08512","Cranbury","NJ","40.306286","-74.52627","-5","1"
"08514","Cream Ridge","NJ","40.134892","-74.48688","-5","1"
"08515","Crosswicks","NJ","40.14821","-74.65125","-5","1"
"08518","Florence","NJ","40.11791","-74.8047","-5","1"
"08520","Hightstown","NJ","40.262809","-74.53246","-5","1"
"08525","Hopewell","NJ","40.386902","-74.78112","-5","1"
"08526","Imlaystown","NJ","40.162275","-74.475936","-5","1"
"08527","Jackson","NJ","40.11597","-74.32251","-5","1"
"08528","Kingston","NJ","40.377173","-74.61538","-5","1"
"08530","Lambertville","NJ","40.375039","-74.93184","-5","1"
"08533","New Egypt","NJ","40.075185","-74.48433","-5","1"
"08534","Pennington","NJ","40.32315","-74.78364","-5","1"
"08535","Perrineville","NJ","40.228497","-74.45064","-5","1"
"08536","Plainsboro","NJ","40.33371","-74.58512","-5","1"
"08540","Princeton","NJ","40.357439","-74.64922","-5","1"
"08541","Princeton","NJ","40.280531","-74.712018","-5","1"
"08542","Princeton","NJ","40.354424","-74.65943","-5","1"
"08543","Princeton","NJ","40.280531","-74.712018","-5","1"
"08544","Princeton","NJ","40.349206","-74.652811","-5","1"
"08550","Princeton Junction","NJ","40.292358","-74.60902","-5","1"
"08551","Ringoes","NJ","40.449171","-74.84979","-5","1"
"08553","Rocky Hill","NJ","40.400406","-74.63895","-5","1"
"08554","Roebling","NJ","40.113883","-74.77977","-5","1"
"08555","Roosevelt","NJ","40.22142","-74.47378","-5","1"
"08556","Rosemont","NJ","40.419965","-74.988619","-5","1"
"08557","Sergeantsville","NJ","40.563654","-74.949409","-5","1"
"08558","Skillman","NJ","40.410155","-74.70726","-5","1"
"08559","Stockton","NJ","40.435878","-74.96511","-5","1"
"08560","Titusville","NJ","40.31049","-74.85947","-5","1"
"08561","Windsor","NJ","40.242009","-74.58006","-5","1"
"08562","Wrightstown","NJ","40.062215","-74.58893","-5","1"
"08570","Cranbury","NJ","40.430006","-74.417344","-5","1"
"08601","Trenton","NJ","40.280531","-74.712018","-5","1"
"08602","Trenton","NJ","40.280531","-74.712018","-5","1"
"08603","Trenton","NJ","40.280531","-74.712018","-5","1"
"08604","Trenton","NJ","40.280531","-74.712018","-5","1"
"08605","Trenton","NJ","40.280531","-74.712018","-5","1"
"08606","Trenton","NJ","40.280531","-74.712018","-5","1"
"08607","Trenton","NJ","40.280531","-74.712018","-5","1"
"08608","Trenton","NJ","40.219158","-74.76481","-5","1"
"08609","Trenton","NJ","40.224441","-74.7421","-5","1"
"08610","Trenton","NJ","40.199859","-74.72005","-5","1"
"08611","Trenton","NJ","40.206959","-74.75136","-5","1"
"08618","Trenton","NJ","40.238258","-74.7805","-5","1"
"08619","Trenton","NJ","40.240558","-74.69588","-5","1"
"08620","Trenton","NJ","40.17296","-74.66915","-5","1"
"08625","Trenton","NJ","40.206709","-74.75643","-5","1"
"08628","Trenton","NJ","40.264708","-74.82295","-5","1"
"08629","Trenton","NJ","40.219358","-74.73334","-5","1"
"08638","Trenton","NJ","40.249908","-74.75953","-5","1"
"08640","Trenton","NJ","40.003861","-74.61775","-5","1"
"08641","Trenton","NJ","40.04492","-74.58916","-5","1"
"08645","Trenton","NJ","40.280531","-74.712018","-5","1"
"08646","Trenton","NJ","40.280531","-74.712018","-5","1"
"08647","Trenton","NJ","40.280531","-74.712018","-5","1"
"08648","Trenton","NJ","40.276782","-74.72951","-5","1"
"08650","Trenton","NJ","40.280531","-74.712018","-5","1"
"08666","Trenton","NJ","40.280531","-74.712018","-5","1"
"08677","Trenton","NJ","40.280531","-74.712018","-5","1"
"08690","Trenton","NJ","40.225409","-74.65918","-5","1"
"08691","Trenton","NJ","40.207034","-74.59364","-5","1"
"08695","Trenton","NJ","40.280531","-74.712018","-5","1"
"08701","Lakewood","NJ","40.082782","-74.2094","-5","1"
"08720","Allenwood","NJ","40.14386","-74.10286","-5","1"
"08721","Bayville","NJ","39.902851","-74.16037","-5","1"
"08722","Beachwood","NJ","39.931068","-74.19618","-5","1"
"08723","Brick","NJ","40.042479","-74.123","-5","1"
"08724","Brick","NJ","40.087794","-74.10981","-5","1"
"08730","Brielle","NJ","40.108433","-74.06226","-5","1"
"08731","Forked River","NJ","39.848035","-74.21297","-5","1"
"08732","Island Heights","NJ","39.942616","-74.14689","-5","1"
"08733","Lakehurst","NJ","40.017117","-74.30491","-5","1"
"08734","Lanoka Harbor","NJ","39.862864","-74.16624","-5","1"
"08735","Lavallette","NJ","39.982101","-74.06768","-5","1"
"08736","Manasquan","NJ","40.120261","-74.05765","-5","1"
"08738","Mantoloking","NJ","40.025258","-74.05579","-5","1"
"08739","Normandy Beach","NJ","40.000759","-74.24928","-5","1"
"08740","Ocean Gate","NJ","39.925301","-74.13488","-5","1"
"08741","Pine Beach","NJ","39.934318","-74.16773","-5","1"
"08742","Point Pleasant Beach","NJ","40.081165","-74.06003","-5","1"
"08750","Sea Girt","NJ","40.133754","-74.04123","-5","1"
"08751","Seaside Heights","NJ","39.948518","-74.0759","-5","1"
"08752","Seaside Park","NJ","39.920268","-74.07967","-5","1"
"08753","Toms River","NJ","39.974584","-74.15141","-5","1"
"08754","Toms River","NJ","40.000759","-74.24928","-5","1"
"08755","Toms River","NJ","40.010092","-74.23032","-5","1"
"08756","Toms River","NJ","39.787966","-74.191058","-5","1"
"08757","Toms River","NJ","39.975967","-74.25296","-5","1"
"08758","Waretown","NJ","39.784513","-74.22376","-5","1"
"08759","Whiting","NJ","39.943541","-74.36949","-5","1"
"08792","Berkeley","NJ","39.907488","-74.081074","-5","1"
"08801","Annandale","NJ","40.624538","-74.89118","-5","1"
